"product_id","sku","url","title","color","sale_price/amount","sale_price/amount_with_symbol","retail_price/amount","retail_price/amount_with_symbol","discount_percentage","category_name","category_id","description","reviews_count","average_rating"
"25200482","sm2309079069839263","https://us.shein.com/Manfinity-Men-Plus-Flap-Pocket-Shirt-Pants-p-25200482-cat-9039.html","Manfinity Men Plus Flap Pocket Shirt & Pants","White","33.99","$33.99","39.49","$39.49","14","Men Plus Size Shirt Co-ords","9039","Color: White
Style: Casual
Pattern Type: Plain
Neckline: Shirt Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Details: Pocket
Details: Button Front
Bottom Type: Pants
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","7","4.71"
"26749881","sm2310164783443100","https://us.shein.com/Manfinity-Homme-Men-s-Knitwear-Casual-Round-Neck-Short-Sleeve-T-shirt-p-26749881-cat-1980.html","Manfinity Homme Men's Knitwear Casual Round Neck Short Sleeve T-shirt","Multicolor","16.69","$16.69","19.09","$19.09","13","Men T-Shirts","1980","Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Details: Rib-Knit
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Features: Feels Like Skin
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","76","4.89"
"29104992","sm2312048308783758","https://us.shein.com/Manfinity-Homme-Men-s-Solid-Color-Shorts-With-Pockets-p-29104992-cat-1976.html","Manfinity Homme Men's Solid Color Shorts With Pockets","Dark Grey","10.59","$10.59","12.19","$12.19","13","Men Shorts","1976","Color: Dark Grey
Style: Casual
Pattern Type: Plain
Details: Pocket
Type: Straight Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Bermuda shorts
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Lined
Sheer: No
","7","4.86"
"10433063","sm2204202167847127","https://us.shein.com/Manfinity-Hypemode-Men-Letter-Graphic-Drawstring-Cargo-Loose-Pants-p-10433063-cat-1978.html","Manfinity Hypemode Men Letter Graphic Drawstring Cargo Loose Pants","Black","14.29","$14.29","15.29","$15.29","7","Men Pants","1978","Color: Black
Style: Street
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","1000","4.9"
"21526123","sm2308057685781716","https://us.shein.com/Men-Graphic-Pattern-Drop-Shoulder-Cardigan-p-21526123-cat-3874.html","Men Graphic Pattern Drop Shoulder Cardigan","Red","23.59","$23.59","27.19","$27.19","13","Men Cardigans","3874","Color: Red
Style: Casual
Pattern Type: Graphic
Details: Button Front
Neckline: V neck
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 88.5% Polyester
Composition: 11.5% Polypropylene
Care Instructions: Machine wash, do not dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
","100","4.93"
"17937485","sm2302141780960088","https://us.shein.com/Manfinity-Hypemode-Men-Bear-Letter-Graphic-Tee-Drawstring-Waist-Shorts-p-17937485-cat-1975.html","Manfinity Hypemode Men Bear & Letter Graphic Tee & Drawstring Waist Shorts","Orange","16.59","$16.59","19.09","$19.09","13","Men T-Shirt Co-ords","1975","Color: Orange
Style: Casual
Pattern Type: Cartoon
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.97"
"14715347","sm2303282590097300","https://us.shein.com/Manfinity-Mode-Men-Single-Breasted-Blazer-Suit-Pants-p-14715347-cat-2484.html","Manfinity Mode Men Single Breasted Blazer & Suit Pants","Beige","40.19","$40.19","46.39","$46.39","13","Men Suits","2484","Color: Beige
Style: Work
Pattern Type: Plain
Details: Pocket
Details: Zipper
Details: Button Front
Sleeve Length: Long Sleeve
Fit Type: Regular Fit
Top Type: Blazer
Length: Regular
Bottom Type: Pants
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fabric: Medium Stretch
Care Instructions: Hand wash,do not dry clean
Sheer: No
","100","4.94"
"26127702","sm2310231740282229","https://us.shein.com/Manfinity-RSRT-Men-s-Coconut-Tree-Pattern-Button-front-Short-Sleeve-Shirt-p-26127702-cat-1979.html","Manfinity RSRT Men's Coconut Tree Printed Short Sleeve Shirt (Random Placement)","Black and White","7.53","$7.53","12.99","$12.99","42","Men Shirts","1979","Color: Black and White
Style: Boho
Pattern Type: Tropical
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","94","4.91"
"10192145","sm2203315929859953","https://us.shein.com/Manfinity-Homme-Men-Random-Vertical-Striped-Shirt-Without-Tee-p-10192145-cat-1979.html","Manfinity Homme Men Random Vertical Striped Shirt Without Tee","Black and White","11.49","$11.49","11.99","$11.99","4","Men Shirts","1979","Color: Black and White
Style: Casual
Pattern Type: Striped
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.93"
"28627364","sm2311174494418818","https://us.shein.com/Manfinity-Hypemode-Men-S-Plus-Size-Color-Block-Zipper-Closure-Jacket-p-28627364-cat-6300.html","Manfinity Hypemode Men'S Plus Size Color-Block Zipper Closure Jacket","Multicolor","11.5","$11.50","18.79","$18.79","39","Men Plus Size Jackets & Coats","6300","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Details: Pocket
Details: Zipper
Type: Other
Type: Windbreaker
Neckline: Funnel Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Zipper
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
","1","2"
"13547205","sm2303016693600024","https://us.shein.com/Men-Solid-Slant-Pocket-Suit-Pants-p-13547205-cat-3179.html","Men Solid Slant Pocket Suit Pants","Black","12.99","$12.99","14.99","$14.99","13","Men Suit Pants","3179","Color: Black
Pattern Type: Plain
Length: Long
Details: Pocket
Fit Type: Regular Fit
Closure Type: Zipper Fly
Waist Line: Natural
Fabric: Slight Stretch
Material: Woven Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
","1000","4.79"
"4631777","sm2109099674534626","https://us.shein.com/Manfinity-Homme-Men-2pcs-Drawstring-Waist-Slant-Pocket-Pants-p-4631777-cat-1978.html","Manfinity Men 2pcs Drawstring Waist Slant Pocket Pants","Multicolor","17.99","$17.99","23.99","$23.99","25","Men Pants","1978","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Details: Drawstring
Details: Pocket
Type: Tapered/Carrot
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
Number of Pieces: 2 Piece Set
","1000","4.76"
"17097308","rm2304284744933943","https://us.shein.com/ROMWE-Street-Life-Men-Letter-Graphic-Drawstring-Waist-Shorts-p-17097308-cat-1976.html","ROMWE Street Life Men Letter Graphic Drawstring Waist Shorts","Green","7.99","$7.99","8.99","$8.99","11","Men Shorts","1976","Color: Green
Style: Street
Pattern Type: Graphic
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Details: Tie Front
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Hand wash,do not dry clean
Sheer: No
","500","4.93"
"27670637","sm2307031971039133","https://us.shein.com/Manfinity-Basics-Men-s-Knitted-Casual-Short-Sleeve-T-Shirt-p-27670637-cat-1980.html","Manfinity Basics Men's Knitted Casual Short Sleeve T-Shirt","Black","15.43","$15.43","19.29","$19.29","20","Men T-Shirts","1980","Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.92"
"20475998","sm2307277586114177","https://us.shein.com/Men-Slogan-Graphic-Colorblock-Tee-p-20475998-cat-1980.html","Men Slogan Graphic Colorblock Tee","Black","8.99","$8.99","9.99","$9.99","10","Men T-Shirts","1980","Color: Black
Style: Casual
Pattern Type: Colorblock
Pattern Type: Letter
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Features: Stretch
Features: Soft
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Pockets: No
Lined For Added Warmth: No
Belt: No
Sheer: No
","500","4.95"
"21935297","sm2307272668279192","https://us.shein.com/Men-Letter-Graphic-Tee-p-21935297-cat-1980.html","Men Letter Graphic Tee","Apricot","7.99","$7.99","8.59","$8.59","7","Men T-Shirts","1980","Color: Apricot
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Hand wash,do not dry clean
Sheer: No
","500","4.88"
"22879891","sm2307275737234773","https://us.shein.com/Manfinity-EMRG-Men-Ripped-Frayed-Straight-Leg-Jeans-p-22879891-cat-1989.html","Manfinity EMRG Men Ripped Frayed Straight Leg Jeans","Baby Pink","20.83","$20.83","30.19","$30.19","31","Men Jeans","1989","Color: Baby Pink
Pattern Type: Plain
Details: Pocket
Details: Ripped
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Skinny
Fabric: High Stretch
Material: Denim
Composition: 98% Cotton
Composition: 2% Elastane
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
","500","4.92"
"23156221","sm2307181915930190","https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Letter-Print-Graphic-T-Shirt-p-23156221-cat-1980.html","Manfinity Hypemode Loose-Fit Men's Letter Print Graphic T-Shirt","Khaki","8.89","$8.89","10.09","$10.09","12","Men T-Shirts","1980","Color: Khaki
Style: Casual
Pattern Type: Animal
Pattern Type: Cartoon
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.89"
"14384347","sm2303302684697245","https://us.shein.com/Men-Letter-Graphic-Thermal-Lined-Sweatshirt-p-14384347-cat-1974.html","Men Letter Graphic Thermal Lined Sweatshirt","White","7.24","$7.24","11.49","$11.49","37","Men Sweatshirts","1974","Color: White
Style: Casual
Type: Pullovers
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Lined For Added Warmth: Yes
Sheer: No
","1000","4.94"
"28527793","sm2312127338826870","https://us.shein.com/Men-s-Loose-Fit-Cargo-Jeans-Solid-Color-Belt-Not-Included--p-28527793-cat-1989.html","Men's Loose Fit Cargo Jeans Solid Color (Belt Not Included)","Black","22.32","$22.32","31.89","$31.89","30","Men Jeans","1989","Color: Black
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Type: Wide Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Denim
Composition: 100% Cotton
Care Instructions: Hand wash or professional dry clean
Pockets: Yes
Body: Unlined
Belt: No
Sheer: No
","100","4.88"
"27017576","sm2310310351239262","https://us.shein.com/Manfinity-AFTRDRK-1set-Men-s-Plus-Size-Turn-Down-Collar-Single-Button-Blazer-Vest-And-Pants-Suit-p-27017576-cat-6321.html","Manfinity AFTRDRK 1set Men's Plus Size Turn-Down Collar Single Button Blazer, Vest, And Pants Suit","Blue","60.49","$60.49","69.79","$69.79","13","Men Plus Size Suits","6321","Color: Blue
Style: Work
Pattern Type: Plain
Details: Pocket
Details: Zipper
Details: Button Front
Top Type: Blazer
Bottom Type: Pants
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
","5","5"
"26717493","sm2311152297935108","https://us.shein.com/Men-s-Pure-Color-One-button-Slim-Fit-Suit-Set-p-26717493-cat-2484.html","Men's Pure Color One-button Slim Fit Suit Set","Black","41.95","$41.95","60.79","$60.79","31","Men Suits","2484","Color: Black
Style: Work
Style: Party
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Fit Type: Regular Fit
Top Type: Blazer
Bottom Type: Pants
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Shawl Collar
Sleeve Type: Regular Sleeve
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","70","4.96"
"21484659","sm2308031787573073","https://us.shein.com/Manfinity-Men-Plus-2pcs-Solid-Crew-Neck-Tee-p-21484659-cat-6311.html","Manfinity Men Plus 2 Pack Solid Crew Neck Tee","Black and White","13.12","$13.12","17.49","$17.49","25","Men Plus Size T-Shirts","6311","Color: Black and White
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","38","4.95"
"24093976","sm2309213313752144","https://us.shein.com/Manfinity-Men-Flap-Pocket-Side-Drawstring-Waist-Cargo-Sweatpants-p-24093976-cat-2988.html","Manfinity Men Flap Pocket Side Drawstring Waist Cargo Sweatpants","Black","12.89","$12.89","17.19","$17.19","25","Men Sweatpants","2988","Color: Black
Pattern Type: Plain
Details: Pocket
Type: Wide Leg
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Hand wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
","100","4.71"
"17145575","sm2305105101206466","https://us.shein.com/Manfinity-Homme-Men-s-Solid-Colored-Drop-Shoulder-Loose-T-Shirt-Shorts-Set-p-17145575-cat-1975.html","Manfinity Homme Men's Solid Colored Drop Shoulder Loose T-Shirt & Shorts Set","Grey","14.69","$14.69","20.99","$20.99","30","Men T-Shirt Co-ords","1975","Color: Grey
Style: Casual
Pattern Type: Plain
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Drop Shoulder
Fit Type: Loose
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.93"
"20017816","sm2201105094033347","https://us.shein.com/Men-Solid-Round-Neck-Tee-p-20017816-cat-1980.html","Men Solid Round Neck Tee","Black","5.59","$5.59","7.99","$7.99","30","Men T-Shirts","1980","Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Medium Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Lined For Added Warmth: No
Sheer: No
","1000","5"
"18822569","sm2302238215510153","https://us.shein.com/Manfinity-Homme-Men-Ribbed-Knit-Tee-Drawstring-Waist-Shorts-p-18822569-cat-1975.html","Manfinity Homme Men Ribbed Knit Tee & Drawstring Waist Shorts","Army Green","14.29","$14.29","16.49","$16.49","13","Men T-Shirt Co-ords","1975","Color: Army Green
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Details: Rib-Knit
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.96"
"26787586","sm2310201479992199","https://us.shein.com/Manfinity-Mode-Men-s-Contrast-Lapel-Slim-Fit-Blazer-p-26787586-cat-1982.html","Manfinity Mode Men's Contrast Lapel Slim Fit Blazer","White","18.49","$18.49","26.79","$26.79","31","Men Blazers","1982","Color: White
Style: Casual
Pattern Type: Colorblock
Pattern Type: Striped
Details: Button
Details: Pocket
Details: Button Front
Sleeve Length: Long Sleeve
Length: Regular
Type: Regular
Temperature: Spring/Fall (18-25℃/63-77℉)
Pockets: Yes
Neckline: Lapel
Body: Lined
Sleeve Type: Regular Sleeve
Placket: Single Breasted
Placket: Single Button
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Hand wash or professional dry clean
Sheer: No
","26","4.92"
"16321468","sm2304276887119679","https://us.shein.com/Manfinity-Homme-Men-Floral-Slogan-Graphic-Tee-Drawstring-Waist-Shorts-Set-p-16321468-cat-1975.html","Manfinity Homme Men Floral & Slogan Graphic Tee & Drawstring Waist Shorts","Black and White","12.94","$12.94","18.49","$18.49","30","Men T-Shirt Co-ords","1975","Color: Black and White
Style: Casual
Pattern Type: Floral
Pattern Type: Slogan
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.95"
"25641865","sm2310274666668191","https://us.shein.com/Men-s-Casual-2pcs-Outfit-p-25641865-cat-9037.html","Manfinity Men Solid Shirt & Drawstring Waist Pants Without Tee","Apricot","16.49","$16.49","21.99","$21.99","25","Men Shirt Co-ords","9037","Color: Apricot
Style: Casual
Pattern Type: Plain
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Button Front
Bottom Type: Pants
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.95"
"18194863","sm2306169259926140","https://us.shein.com/Men-Solid-Button-Up-Shirt-p-18194863-cat-1979.html","Men Solid Button Up Shirt","Blue","9.77","$9.77","11.49","$11.49","15","Men Shirts","1979","Color: Blue
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Lapel
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Linen
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Sheer: No
","42","4.88"
"3207321","rmshorts01200421011","https://us.shein.com/ROMWE-Prep-Men-Drawstring-Waist-Shorts-5--p-3207321-cat-1976.html","ROMWE Prep Men Drawstring Waist Shorts 5''","Beige","6","$6.00","7.49","$7.49","20","Men Shorts","1976","Color: Beige
Style: Casual
Pattern Type: Plain
Details: Drawstring
Type: Track Shorts
Closure Type: Drawstring Waist
Waist Line: High Waist
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","5"
"19422738","sm2307053576877876","https://us.shein.com/Manfinity-Men-Cartoon-Graphic-Drawstring-Waist-Shorts-p-19422738-cat-1976.html","Manfinity Men Cartoon Graphic Drawstring Waist Shorts","Dusty Pink","6.83","$6.83","9.49","$9.49","28","Men Shorts","1976","Color: Dusty Pink
Style: Casual
Pattern Type: Cartoon
Details: Drawstring
Details: Pocket
Type: Track Shorts
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
","100","4.91"
"26660580","sm2311154844482261","https://us.shein.com/Men-s-Short-Sleeve-Plus-Size-T-shirt-With-Simple-Letter-Print-And-Round-Neck-p-26660580-cat-6311.html","Men's Short Sleeve Plus Size T-shirt With Simple Letter Print And Round Neck","Black","9.99","$9.99","11.39","$11.39","12","Men Plus Size T-Shirts","6311","Color: Black
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Medium Stretch
Material: Fabric
Composition: 97% Polyester
Composition: 3% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
","32","4.91"
"20942506","sm2307143055707573","https://us.shein.com/DAZY-Men-Plaid-Pattern-Polo-Shirt-p-20942506-cat-3872.html","DAZY Men Plaid Pattern Polo Shirt","Khaki","14.62","$14.62","21.19","$21.19","31","Men Knit Tops","3872","Color: Khaki
Style: Casual
Pattern Type: Plaid
Neckline: Collar
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: High Stretch
Material: Knitwear
Composition: 50% Viscose
Composition: 28% Polyester
Composition: 22% Polyamide
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.97"
"10638719","sm2205209170502799","https://us.shein.com/Manfinity-RSRT-Men-Random-Palm-Tree-Print-Shirt-Drawstring-Waist-Shorts-Without-Tee-p-10638719-cat-9037.html","Manfinity RSRT Men Random Palm Tree Print Shirt & Drawstring Waist Shorts Without Tee","Apricot","14.24","$14.24","18.99","$18.99","25","Men Shirt Co-ords","9037","Color: Apricot
Style: Boho
Pattern Type: Tropical
Pattern Type: Random Print
Neckline: Lapel
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Length: Regular
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","5"
"24560768","sm2309102863023213","https://us.shein.com/Manfinity-EMRG-Men-Ripped-Frayed-Skinny-Jeans-p-24560768-cat-1989.html","Manfinity EMRG Men Ripped Frayed Skinny Jeans","Grey","26.49","$26.49","30.49","$30.49","13","Men Jeans","1989","Color: Grey
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Skinny
Fabric: Medium Stretch
Material: Denim
Composition: 64% Cotton
Composition: 34% Polyester
Composition: 2% Elastane
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
","56","4.61"
"28810724","sm2401065577538358","https://us.shein.com/Manfinity-LEGND-Men-s-Short-Sleeve-Shirt-With-Geo-Pattern-p-28810724-cat-1979.html","Manfinity LEGND Men's Short Sleeve Shirt With Geo Pattern","Red","11.49","$11.49","12.29","$12.29","7","Men Shirts","1979","Color: Red
Style: Casual
Pattern Type: Geometric
Pattern Type: Striped
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1","5"
"13368929","sm2302132446214988","https://us.shein.com/Manfinity-Homme-Men-Lapel-Collar-Button-Front-Shirt-p-13368929-cat-1979.html","Manfinity Homme Men Lapel Collar Button Front Shirt","Khaki","12.29","$12.29","13.19","$13.19","7","Men Shirts","1979","Color: Khaki
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Lapel
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.91"
"13137636","sm2302100276961170","https://us.shein.com/Manfinity-Homme-Men-Solid-Button-Up-Shirt-p-13137636-cat-1979.html","Manfinity Homme Men Solid Button Up Shirt","Black","7.39","$7.39","9.99","$9.99","26","Men Shirts","1979","Color: Black
Style: Casual
Pattern Type: Plain
Type: Shirt
Sleeve Length: Short Sleeve
Neckline: Stand Collar
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.92"
"15495055","sm2303280205075888","https://us.shein.com/Manfinity-Homme-Loose-Fit-Men-s-Waffle-Knit-T-Shirt-With-Patched-Detail-p-15495055-cat-1980.html","Manfinity Homme Loose Fit Men's Waffle Knit T-Shirt With Patched Detail","White","7.45","$7.45","10.49","$10.49","29","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Details: Patched
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Loose
Fabric: Medium Stretch
Material: Knitted Fabric
Composition: 97% Polyester
Composition: 3% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: Semi-Sheer
","1000","4.86"
"10000830","sm2203079762156578","https://us.shein.com/Manfinity-Basics-Men-Solid-V-Neck-Tee-p-10000830-cat-1980.html","Manfinity Basics Men Solid V Neck Tee","White","4.91","$4.91","8.99","$8.99","45","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Plain
Neckline: V neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.81"
"26989767","sm2310177432538016","https://us.shein.com/Manfinity-Hypemode-Men-s-Solid-Color-Polo-Shirt-p-26989767-cat-1981.html","Manfinity Hypemode Men's Solid Color Polo Shirt","Apricot","10.29","$10.29","11.79","$11.79","13","Men Polo Shirts","1981","Color: Apricot
Style: Casual
Pattern Type: Plain
Neckline: Polo
Details: Rib-Knit
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 91% Polyester
Composition: 9% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
","6","4.67"
